image_link,itemid,price,global_category1,description,global_category2,global_item_attributes,item_rating,sale_price,global_catid2,discount_percentage,image_link_3,title,global_catid1,product_link,product_short link
https://cf.shopee.com.br/file/br-11134207-7r98o-maj4p8x5s2k95b,22792937666,24.94,Beauty,"Tecnologia Gringa - Fita líquida cora 9ml - Você nunca mais vai perder tempo tirando os borrados

Este Anúncio Contém 2 Unidade de FITA LÍQUIDA CORA 9ML

De Fácil Aplicação, A FITA LIQUIDA CORA oferece praticidade e Garantia de um Acabamento Perfeito, afinal Qual mulher que não é detalhista.

Enviamos Rápido, com nota Fiscal, e com Garantia Shopee.

Tenha Um Acabamento de luxo Com Fita líquida CORA 9ML.
","Hand, Foot & Nail Care","[{""attr_id"":100016,""attr_val_id"":374,""formatted_value"":""Bundle"",""status"":1},{""attr_id"":100037,""attr_val_id"":6737,""formatted_value"":""Brasil"",""status"":1},{""attr_id"":100066,""attr_val_id"":0,""formatted_value"":""Ant fungo"",""status"":1},{""attr_id"":100066,""attr_val_id"":0,""formatted_value"":""Fortalecedora "",""status"":1},{""attr_id"":100066,""attr_val_id"":0,""formatted_value"":""Tratamento para Unhas "",""status"":1},{""attr_id"":100248,""attr_val_id"":0,""formatted_value"":""9.000ml"",""status"":1},{""attr_id"":100999,""attr_val_id"":0,""formatted_value"":""1"",""status"":1},{""attr_id"":101029,""attr_val_id"":0,""formatted_value"":""0.10ML"",""status"":1}]",4.88,22.19,100658,11,https://cf.shopee.com.br/file/br-11134207-7r98o-lth7gq4asund3b,Kit 2 Fita Liquida Cora 9ml Acabamento Perfeito PRA VOCÊ,100630,https://shopee.com.br/product/849876710/22792937666,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F849876710%2F22792937666
https://cf.shopee.com.br/file/br-11134207-820l9-mq7scktwtl35c7,19699761332,33,Women Clothes,"CAMISETA FEMININA MOTO VINTAGE BIKER ROCK ESTAMPADA

A camiseta feminina Moto Vintage é perfeita para quem busca estilo, conforto e personalidade. Com estampa exclusiva inspirada no universo biker, motociclismo, motos custom, rock e cultura retrô, é uma peça versátil para compor looks casuais, urbanos, streetwear e alternativos.

Produzida em 100% algodão, proporciona toque macio, excelente respirabilidade e conforto durante todo o dia. A estampa em DTF de alta definição oferece cores vibrantes e ótima durabilidade, mantendo a qualidade mesmo após diversas lavagens.

CARACTERÍSTICAS
• Camiseta feminina estampada
• Tema moto vintage retrô
• Estilo biker rock motociclista
• Tecido 100% algodão
• Estampa DTF de alta qualidade
• Toque macio e confortável
• Costura reforçada de ombro a ombro
• Gola rebatida para maior durabilidade
• Fio 30.1 de alta resistência
• Modelagem confortável
• Excelente acabamento

IDEAL PARA
• Motociclistas
• Amantes de motos e motociclismo
• Estilo biker feminino
• Rock feminino
• Streetwear feminino
• Moda casual feminina
• Looks urbanos
• Passeios, viagens e eventos
• Presente para motociclista

ESPECIFICAÇÕES
Material: 100% Algodão
Tipo de Estampa: DTF
Modelagem: Tradicional
Gênero: Feminino

MEDIDAS
P – Altura 64 cm | Largura 44 cm
M – Altura 67 cm | Largura 50 cm
G – Altura 73 cm | Largura 53 cm
GG – Altura 75 cm | Largura 56 cm
*As medidas podem variar em até 2 cm.

CUIDADOS COM A PEÇA
• Lavar do avesso
• Utilizar sabão neutro
• Lavar com água fria
• Secar à sombra
• Não utilizar alvejante
• Não passar ferro diretamente sobre a estampa
• Evitar deixar de molho por longos períodos

camiseta feminina moto, camiseta biker feminina, camiseta rock feminina, camiseta motociclista feminina, camiseta moto vintage, camiseta retrô feminina, camiseta streetwear feminina, camiseta casual feminina, camiseta estampada feminina, camiseta algodão feminina, camiseta motoqueira feminina, camiseta motociclismo feminino, camiseta custom feminina, camiseta rock and roll feminina.",Tops,"[{""attr_id"":100037,""attr_val_id"":6737,""formatted_value"":""Brasil"",""status"":1},{""attr_id"":100134,""attr_val_id"":1149,""formatted_value"":""Cotton"",""status"":1},{""attr_id"":100150,""attr_val_id"":1359,""formatted_value"":""No"",""status"":1},{""attr_id"":100154,""attr_val_id"":1434,""formatted_value"":""Round Neck"",""status"":1},{""attr_id"":100155,""attr_val_id"":1387,""formatted_value"":""Casual"",""status"":1},{""attr_id"":100161,""attr_val_id"":1446,""formatted_value"":""No"",""status"":1},{""attr_id"":100162,""attr_val_id"":1486,""formatted_value"":""Print"",""status"":1},{""attr_id"":100163,""attr_val_id"":0,""formatted_value"":""todas"",""status"":1},{""attr_id"":100168,""attr_val_id"":1500,""formatted_value"":""Short Sleeves"",""status"":1},{""attr_id"":100169,""attr_val_id"":1504,""formatted_value"":""Basic"",""status"":1},{""attr_id"":100169,""attr_val_id"":1549,""formatted_value"":""Minimalist"",""status"":1},{""attr_id"":100169,""attr_val_id"":1559,""formatted_value"":""Retro"",""status"":1},{""attr_id"":100169,""attr_val_id"":1571,""formatted_value"":""Sexy"",""status"":1},{""attr_id"":100170,""attr_val_id"":1514,""formatted_value"":""Regular"",""status"":1},{""attr_id"":100999,""attr_val_id"":0,""formatted_value"":""01"",""status"":1},{""attr_id"":101004,""attr_val_id"":5488,""formatted_value"":""No"",""status"":1},{""attr_id"":101029,""attr_val_id"":0,""formatted_value"":""22CM"",""status"":1},{""attr_id"":101219,""attr_val_id"":7222,""formatted_value"":""No"",""status"":1}]",4.85,31.35,100099,5,https://cf.shopee.com.br/file/br-11134207-81ztc-mju1wsbwxudf19,Camiseta Feminina Moto Vintage Biker Motociclista Rock Casual Estampada 100% Algodão Premium,100017,https://shopee.com.br/product/1489451065/19699761332,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F1489451065%2F19699761332
https://cf.shopee.com.br/file/br-11134207-7r98o-m3m2xiljpmid7d,23398075856,12.9,Fashion Accessories,"Lindo pingente em resina modelo tom e Jerry
tamanho 30mm
pacote sortido com 5 unidades",Additional Accessories,,4.9,12.9,100034,0,https://cf.shopee.com.br/file/br-11134207-7r98o-m3m2xiljsfn953,Pingente Tom e Jerry 30mm em resina -5unid,100009,https://shopee.com.br/product/355774547/23398075856,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F355774547%2F23398075856
https://cf.shopee.com.br/file/11ad55f1148f6b727d830c1bbb0bd07b,27208914912,39.36,Motorcycles,"
Características:
Assassino DB de Pastilha de Tubo de Escape com qualidade premium.
Fabricado em aço inoxidável de alta qualidade Feito de aço inoxidável de alta qualidade, alta temperatura e resistente à ferrugem, durável em uso.
Artesanal pelo fabricante profissional, rigoroso teste QC de fábrica, garantia de qualidade confiável.
Reduz efetivamente os níveis de som DB de sistemas de escape mais altos do mercado de reposição.
Cinco tamanhos e tipos diferentes para sua opção e fácil instalação.

Especificações:
Condição: 100% novo
Material da caixa: Material do aço inoxidável
Cor: Prata
Tamanho da imagem: Mostrado como imagem
Encaixe da montagem: universal 

Lista de Pacotes:
Assassino DB de tubo de escape 1 * Assassino DB de tubo de escape

#silencer #DBKiller #mufflersilencer #exhaustsilencer #mufflerDBKiller
#dbkiller #silencer #exhaust  #exhaustmuffler #exhaustsilencer #mufflersilencer #Knalpot #Motor #KnalpotMotor",Motorcycle Spare Parts,"[{""attr_id"":100134,""attr_val_id"":0,""formatted_value"":""Aço inoxidável"",""status"":1},{""attr_id"":100865,""attr_val_id"":0,""formatted_value"":""Silenciador"",""status"":1},{""attr_id"":101029,""attr_val_id"":0,""formatted_value"":""1Piece"",""status"":1}]",4.63,34.99,100757,11,https://cf.shopee.com.br/file/cac89e7884434046388a0d166b810ae0,Silenciador De Escape Universal DB Killer 51mm/60mm I.D Moto Exhaust,100641,https://shopee.com.br/product/499379766/27208914912,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F499379766%2F27208914912
https://cf.shopee.com.br/file/sg-11134201-8261n-mlpdmmdm2sqpf7,58206749371,79.9,Home & Living,"PAINEL RETANGULAR:
O Painel Retangular Horizontal é amplamente utilizado para decorar aniversários, oferecendo flexibilidade para diversas composições. No entanto, com um toque de originalidade, ele pode ser adaptado para eventos de qualquer natureza. Confira detalhes adicionais abaixo.

FICHA TÉCNICA:
- Material: Tecido Malha Poliéster Flexível 240g/ml
- Composição: 95% Poliéster + 5% elastano
- Acabamento: Costura em overlock nas laterais
- Impressão: Os produtos são produzidos por meio da impressão sublimada com alta
resolução, durabilidade e capacidade de reproduzir cores vivas e detalhes finos
- Qualidade: Não reflete luz e não amassa
- Garantia: Contra defeito de fabricação

MEDIDA PADRÃO

Painel Retangular Horizontal
- Selecione a medida desejada no menu ""Selecione a opção de Tamanho""

Medidas com altura acima de 1,50 metros possui uma emenda super bem feita e imperceptível por trás das lentes das câmeras. A emenda se localiza no sentido horizontal na parte inferior do produto.

Temos outras opções de medidas disponíveis. Para saber mais, entre em contato com o nosso time de atendimento via chat antes de finalizar a compra.

INFORMAÇÕES ADICIONAIS SOBRE O PRODUTO:
- As cores dos painéis podem variar de tonalidade em 15% devido a resolução do monitor ou tela do celular, mas nada que interfira na qualidade do produto;
- Possui efeitos com tecnologia em 3D;
- O Painel Retangular Horizontal possui acabamento PASSA VARÃO em todas as medidas, permitindo rápida instalação em estruturas retangulares;
- O produto NÃO acompanha a estrutura.

INSTRUÇÕES DE LAVAGEM:
- Utilize sabão neutro;
- Não torça o tecido;
- Não coloque em máquinas de lavar;
- Para secar, vire do lado avesso em baixa temperatura;
- Evite exposição direta ao sol.

PRAZOS E ENVIO: 
- Nossos produtos são enviados para todo o Brasil com Nota Fiscal e embalagens personalizadas com a nossa marca. Cuidado com fraudes! 
- O prazo de entrega é estipulado pela plataforma, faça uma simulação de compra e verifique o prazo de entrega. 

ATENÇÃO CLIENTES: 
- Não fazemos alterações ou troca das imagens do anúncio; 
- Realizamos personalização de temas para clientes recorrentes. Caso tenha interesse em solicitar um desenvolvimento, entre em contato conosco;
- Caso tenha divergência com seu produto, antes de efetuar devoluções ou cancelamentos, entre em contato conosco.

AINDA FICOU COM ALGUMA DÚVIDA? 
Deixe sua pergunta ou entre em contato com a nossa equipe diretamente pelos canais de comunicação. Iremos te atender o mais rápido possível.",Party Supplies,"[{""attr_id"":100037,""attr_val_id"":6737,""formatted_value"":""Brasil"",""status"":1},{""attr_id"":100134,""attr_val_id"":0,""formatted_value"":""Tecido Helanca Premium"",""status"":1},{""attr_id"":100155,""attr_val_id"":1405,""formatted_value"":""Party"",""status"":1},{""attr_id"":100162,""attr_val_id"":0,""formatted_value"":""Brasilidades"",""status"":1},{""attr_id"":100162,""attr_val_id"":0,""formatted_value"":""Copa Do Mundo"",""status"":1},{""attr_id"":100999,""attr_val_id"":0,""formatted_value"":""1"",""status"":1},{""attr_id"":101029,""attr_val_id"":0,""formatted_value"":""1Piece"",""status"":1},{""attr_id"":101219,""attr_val_id"":7222,""formatted_value"":""No"",""status"":1},{""attr_id"":101306,""attr_val_id"":11855,""formatted_value"":""1"",""status"":1}]",5,68.9,100722,14,https://cf.shopee.com.br/file/sg-11134201-8261e-mlpdmmpfj7k101,Painel Retangular Horizontal Lambe-lambe Copa Do Mundo Brasilidades Medidas Menores,100636,https://shopee.com.br/product/347774504/58206749371,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F347774504%2F58206749371
https://cf.shopee.com.br/file/br-11134207-820mg-mm1t3tc3b2fbe0,58257287663,29.9,Mom & Baby,"Nós somos a Hype Line e nossa missão é transformar seus ambientes de maneira prática, organizada e com alta qualidade.
Se tiver qualquer dúvida, é só nos chamar teremos o maior prazer em ajudar!

Descrição do produto:
Transforme qualquer ambiente em uma verdadeira piscina de bolinhas cheia de alegria, cores e segurança!
Ideal para brincadeiras educativas, estímulo sensorial e momentos inesquecíveis em família.

Detalhes: 
4 Cores de Bolinhas
Cores Vibrantes
Perfeito para Crianças
Atóxico
Tamanho Grande

Conteúdo na Embalagem:
Quantidade de Bolinhas Sortidas de Sua Escolha

Dimensões do Produto:
Medidas do Produto Embalado (C x L x A) 20 x 20 x 15cm
Medidas do Produto (Diâmetro): 76mm
Peso do Produto (50Un): 490g

Aviso Importante: Todas as informações divulgadas são de responsabilidade exclusiva do fabricante/fornecedor.
O produto e as cores podem variar do apresentado nas fotos da embalagem. Imagens meramente ilustrativas.",Toys,"[{""attr_id"":100134,""attr_val_id"":1207,""formatted_value"":""Plastic"",""status"":1},{""attr_id"":100135,""attr_val_id"":1224,""formatted_value"":""3 - 5 years"",""status"":1},{""attr_id"":100162,""attr_val_id"":0,""formatted_value"":""Colorida"",""status"":1},{""attr_id"":100942,""attr_val_id"":0,""formatted_value"":""15 x 20 x 20cm"",""status"":1},{""attr_id"":100999,""attr_val_id"":0,""formatted_value"":""1"",""status"":1},{""attr_id"":101029,""attr_val_id"":0,""formatted_value"":""30CM"",""status"":1},{""attr_id"":101040,""attr_val_id"":0,""formatted_value"":""Bolinhas Plásticas Piscina "",""status"":1},{""attr_id"":101219,""attr_val_id"":7222,""formatted_value"":""No"",""status"":1},{""attr_id"":101306,""attr_val_id"":11855,""formatted_value"":""1"",""status"":1},{""attr_id"":102292,""attr_val_id"":17633,""formatted_value"":""N/A – NBR not applicable"",""status"":1}]",4.76,14.5,100684,52,https://cf.shopee.com.br/file/br-11134207-820lw-mm1t3tc3dvk7e8,Kit Bolinhas Plásticas Coloridas  Para Piscina Infantil 50 100 Resistente Não Amassam Criança,100632,https://shopee.com.br/product/1588687114/58257287663,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F1588687114%2F58257287663
https://cf.shopee.com.br/file/br-11134275-7r98o-md4d70nsi5gyf3,19599846368,33.98,Mobile & Gadgets,"Descrição do produto A sua encomenda será enviada da nossa fábrica brasileira no prazo de um dia útil e chegará até si o mais rapidamente possível! 100% removível Material TPU ecológico, não só pode efetivamente absorver o impacto dos telefones celulares, mas também confortável de usar. Design de lente elegante e requintado, vários estilos para você escolher. Design de padrão de desenho animado bonito e quente. Design moderno com cantos curvos para manter o seu telemóvel privado e confortável. Feito de material à prova de choque, inquebrável e resistente a riscos. Design de lente, material macio e resistente ao impacto, protege eficazmente o seu telemóvel com efeito anti-queda. Material:Silicone de alta qualidade Conteúdo da embalagem 1 x Capa protetora para telemóvel Se receber o produto com algum problema de qualidade, contacte o nosso serviço de apoio ao cliente logo na primeira vez, pois forneceremos um serviço pós-venda perfeito. Traduzido com a versão gratuita do tradutor - DeepL.com",Accessories,,4.72,23.79,100075,30,https://cf.shopee.com.br/file/br-11134275-7r98o-md4d6tbx8b295c,Capinha Para Samsung Galaxy A56 A55 A54 A53 A52 A52S A36 A35 A34 A32 4G 5G Capa De Celular 1747 DD,100013,https://shopee.com.br/product/1521655663/19599846368,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F1521655663%2F19599846368
https://cf.shopee.com.br/file/sg-11134201-7rbn3-lpj7cssf2n8lc4,25154267976,30.12,Health," 

 Sobre este item 
1.Recomenda-se comprar escova interdental de 0,6-0,7mm pela primeira vez, ou com a compra, a fim de se adequar aos diferentes tamanhos de interdental 
2.Esta escova interdental oblíqua popular, disponível em uma variedade de cores e tamanhos interdentais contém nossa popular escova interdental oblíqua, disponível em uma variedade de cores e tamanhos. A escova interdental oblíqua pode ser usada por quem gosta de uma alça mais longa e uma pegada interdental oblíqua. É especialmente indicado para limpeza da parte de trás da boca e entre os dentes dentro da boca. Cada pincel possui gola inclinada, por isso é mais fácil alcançar as costas ou laterais entre os dentes, principalmente da lateral ou dentro da boca.

 Estão disponíveis 3,5 cores, cada um representando um tamanho 
4.Embalagem: 20 peças / caixa
",Personal Care,"[{""attr_id"":100016,""attr_val_id"":381,""formatted_value"":""Value Size"",""status"":1},{""attr_id"":100095,""attr_val_id"":556,""formatted_value"":""50g"",""status"":1}]",4.97,22.59,100019,25,https://cf.shopee.com.br/file/sg-11134201-7rbmv-lpj7cv8dhy45f5,"20Pcs Escovas Interdentais , Palhetas De Fio Dental Em L Para Brace , De Goma Slim Go Among Teeth",100001,https://shopee.com.br/product/726933435/25154267976,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F726933435%2F25154267976
https://cf.shopee.com.br/file/sg-11134201-7qvfh-lffwl8pws97235,19678030391,26.89,Pets,"🔥 Domingo é o dia Relâmpago!  
⚡ Ofertas Relâmpago imperdíveis aos Domingos (Shopee)
🛍️ De segunda a quinta: promoções especiais para você economizar mais!
👉 Não perca: garanta seus produtos com descontos exclusivos
aproveitando o melhor momento para comprar!

*Shampoo Premium Açaí 5 L Cães e Gatos
*Indicações: Limpeza e higienização dos pelos de cães e gatos.
*MODO de USAR: Enxaguar totalmente o pelo e aplicar em quantidade suficiente o Shampoo da linha Vetys de forma a produzir bastante espuma
 e cobrir todo o pelo do animal. A seguir, espalhar uniformemente e friccionar bem, massageando os pelos e deixando o produto atuar por alguns minutos,
 e em seguida, enxaguar com água. Após o processo anterior, para obter-se um melhor efeito, repita a operação. Depois e só secar normalmente o animal.
*Precauções: Evite o contato do produto com olhos, nariz ou boca do animal. Caso isso ocorra, lave com água corrente por alguns minutos.
*Armazene ao abrigo da luz intensa e não reutilizar a embalagem vazia.",Pet Grooming,"[{""attr_id"":100016,""attr_val_id"":374,""formatted_value"":""Bundle"",""status"":1},{""attr_id"":100036,""attr_val_id"":696,""formatted_value"":""Gel"",""status"":1},{""attr_id"":100037,""attr_val_id"":6737,""formatted_value"":""Brasil"",""status"":1},{""attr_id"":100070,""attr_val_id"":924,""formatted_value"":""Dog"",""status"":1},{""attr_id"":100081,""attr_val_id"":920,""formatted_value"":""Antiseptic"",""status"":1},{""attr_id"":100095,""attr_val_id"":613,""formatted_value"":""500g"",""status"":1},{""attr_id"":100248,""attr_val_id"":635,""formatted_value"":""750ml"",""status"":1},{""attr_id"":100999,""attr_val_id"":0,""formatted_value"":""1"",""status"":1},{""attr_id"":101029,""attr_val_id"":0,""formatted_value"":""750ML"",""status"":1}]",4.97,26.89,100670,0,,SHAMPOO AÇAÍ VETYS PREMIUM 500ml para cães e gatos banho tosa,100631,https://shopee.com.br/product/469252484/19678030391,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F469252484%2F19678030391
https://cf.shopee.com.br/file/br-11134207-7r98o-lz0n0l4qjdxd3a,19399368349,12.9,Home & Living,"Faixa com a frase ""Parabéns""


Escolher a cor no momento da compra.


Característica:
- Produto em Papel Cartonado e Cordão de Barbante.


Tamanho:
- 28,7cm de Altura x 116cm de Comprimento.


Conteúdo:
- Embalagem com 01 unidade de Faixa.


Como Posso Usar?
- Coloque-a pendurada em uma parede, complementando a decoração da festa.


Dicas:
- A Faixa Parabéns pode ser colocada tanto na entrada da Festa quanto próximo à mesa do Bolo, ficando em evidência na hora dos Parabéns.
",Party Supplies,"[{""attr_id"":100016,""attr_val_id"":394,""formatted_value"":""Single"",""status"":1},{""attr_id"":100999,""attr_val_id"":0,""formatted_value"":""1"",""status"":1}]",4.89,12.9,100722,0,https://cf.shopee.com.br/file/br-11134207-7r98o-lz0n0l4qdrnl77,Faixa Decorativa Parabéns,100636,https://shopee.com.br/product/585103488/19399368349,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F585103488%2F19399368349
https://cf.shopee.com.br/file/br-11134207-7r98o-m5vj4d30610yb8,22998181731,89.9,Women Clothes,"SUPER LANÇAMENTO 
Short Alfaiataria Feminino Cintura Alta Com Bolso Social PROMOÇÃO

MODELO: SHORT ALFAIATARIA COM CINTO

DETALHES DO PRODUTO
- Short de alfaiataria com cinto
- Foto real do produto
- Contém pouca lycra
- Contém zíper na lateral
- Acompanha cinto
- Super confortável
- Modelagem perfeita (veste super bem)
- Compra 100% segura e garantida

GUIA DE TAMANHO
- P veste 36
- M veste 38
- G veste 40-42
- GG veste 44-46

- Envio imediato da peça
- Pronta entrega
- Enviamos para todo o Brasil

Enviamos tudo no mesmo dia após a confirmação do pagamento.",Shorts,"[{""attr_id"":100037,""attr_val_id"":6737,""formatted_value"":""Brasil"",""status"":1},{""attr_id"":100134,""attr_val_id"":0,""formatted_value"":""alfaiataria"",""status"":1},{""attr_id"":100134,""attr_val_id"":0,""formatted_value"":""alfaiateria"",""status"":1},{""attr_id"":100134,""attr_val_id"":0,""formatted_value"":""cinto"",""status"":1},{""attr_id"":100134,""attr_val_id"":0,""formatted_value"":""short branco"",""status"":1},{""attr_id"":100134,""attr_val_id"":0,""formatted_value"":""shorts "",""status"":1},{""attr_id"":100143,""attr_val_id"":0,""formatted_value"":""cintura alta"",""status"":1},{""attr_id"":100161,""attr_val_id"":1446,""formatted_value"":""No"",""status"":1},{""attr_id"":100162,""attr_val_id"":1463,""formatted_value"":""Plain"",""status"":1},{""attr_id"":100163,""attr_val_id"":0,""formatted_value"":""Todas"",""status"":1},{""attr_id"":100169,""attr_val_id"":0,""formatted_value"":""Alfaiataria"",""status"":1},{""attr_id"":100169,""attr_val_id"":0,""formatted_value"":""Short com cinto"",""status"":1},{""attr_id"":100169,""attr_val_id"":1571,""formatted_value"":""Sexy"",""status"":1},{""attr_id"":100169,""attr_val_id"":1588,""formatted_value"":""Street Style"",""status"":1},{""attr_id"":100171,""attr_val_id"":1507,""formatted_value"":""High Waist"",""status"":1}]",4.69,20.9,100101,77,https://cf.shopee.com.br/file/br-11134207-7r98o-m5vj4d30a8qa3a,Short De Alfaiataria Com Bolsos e cinto PROMOÇÃO P ao GG,100017,https://shopee.com.br/product/1393003166/22998181731,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F1393003166%2F22998181731
https://cf.shopee.com.br/file/sg-11134201-7rdxe-m0dwpwxa8w0209,23797834763,60,Fashion Accessories,"IMPORTANTE: LEIA TODO O ANÚNCIO ANTES DE REALIZAR A COMPRA. TIRE TODAS AS SUAS DÚVIDAS NO CAMPO DE PERGUNTAS.

Produtos de alto padrão de qualidade todo em banho em Ouro 18k. A prata 925
De metais nacionais com proteção de verniz antialérgico.

MEDIDAS
 Brinco :  1,4 cm   1,8 cm   2.2 cm

GARANTIA
Semi-Jóias possui uma garantia legal de 90 dias após a compra.
Nossa garantia só será validada após a análise do produto e a certificação de que o dano foi por fabricação da peça e não por mau uso. Comprovado o defeito de fabricação, nosso cliente poderá consertar o produto ou substituir por outro semelhante se o produto já estiver fora de linha.

CUIDADOS
Pra manter brilho e qualidade original de sua peça não use durante a prática de esportes. Evite o contato de sua peça com produto químico, materiais de limpeza, mar e piscina.


Agradecemos pela visita e aguardamos a compra.
Region of Origin:Brasil
Material:K-gold
Style:Vintage",Earrings,"[{""attr_id"":100037,""attr_val_id"":6737,""formatted_value"":""Brasil"",""status"":1},{""attr_id"":100134,""attr_val_id"":1336,""formatted_value"":""K-Gold"",""status"":1},{""attr_id"":100169,""attr_val_id"":1625,""formatted_value"":""Vintage"",""status"":1}]",4.88,21.99,100022,63,https://cf.shopee.com.br/file/sg-11134201-7rdwp-m0dwq21sqv6t95,Trio Brincos Argolinha Quadrada Cravejado a Ouro 18k A prata 925,100009,https://shopee.com.br/product/1224556335/23797834763,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.com.br%2Fproduct%2F1224556335%2F23797834763
